id,carat,price,cut__Astor Ideal,cut__Good,cut__Ideal,cut__Very Good,color__D,color__E,color__F,color__G,color__H,color__I,color__J,color__K,clarity__FL,clarity__IF,clarity__SI1,clarity__SI2,clarity__VS1,clarity__VS2,clarity__VVS1,clarity__VVS2,caratScaled
521,0.23,378,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
522,0.23,406,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
523,0.23,438,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
524,0.23,406,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
525,0.23,378,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
526,0.23,528,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
527,0.23,378,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
528,0.23,377,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
529,0.23,390,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
530,0.23,351,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
531,0.23,374,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
532,0.23,528,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
533,0.23,374,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
534,0.23,381,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
535,0.23,501,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
536,0.23,329,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
537,0.23,444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
538,0.23,376,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
539,0.23,369,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
540,0.23,442,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
541,0.23,428,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
542,0.23,447,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
543,0.23,405,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
544,0.23,420,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
545,0.23,444,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23
546,0.23,406,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
547,0.23,386,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
548,0.23,479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
549,0.23,479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
550,0.23,479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
551,0.23,479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
552,0.23,479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
553,0.23,479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
554,0.23,479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
555,0.23,382,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
556,0.23,376,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
557,0.23,384,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
558,0.23,414,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
559,0.23,416,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
560,0.23,419,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
561,0.23,406,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
562,0.23,350,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
563,0.23,367,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
564,0.23,371,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
565,0.23,439,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
566,0.23,406,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
567,0.23,394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
568,0.23,391,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.23
569,0.23,338,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
570,0.23,346,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
571,0.23,365,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
572,0.23,349,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
573,0.23,414,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
574,0.23,394,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
575,0.23,372,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
576,0.23,316,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
577,0.23,346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
578,0.23,335,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
579,0.23,391,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
580,0.23,398,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
581,0.23,342,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23
582,0.23,318,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.23
583,0.23,424,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.23
584,0.23,424,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.23
585,0.23,352,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.23
586,0.23,341,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.23
587,0.23,340,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.23
588,0.23,463,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.23
589,0.23,307,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.23
590,0.23,326,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.23
591,0.23,583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
592,0.23,400,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
593,0.23,514,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
594,0.23,514,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
595,0.23,499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
596,0.23,463,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
597,0.23,499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
598,0.23,499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
599,0.23,484,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
600,0.23,380,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
601,0.23,394,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
602,0.23,419,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
603,0.23,416,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
604,0.23,428,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
605,0.23,371,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
606,0.23,387,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
607,0.23,377,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
608,0.23,398,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
609,0.23,377,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
610,0.23,393,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
611,0.23,360,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
612,0.23,456,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
613,0.23,438,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
614,0.23,380,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
615,0.23,374,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
616,0.23,415,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
617,0.23,400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
618,0.23,416,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
619,0.23,439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
620,0.23,406,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
621,0.23,399,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
622,0.23,400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
623,0.23,399,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
624,0.23,374,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
625,0.23,434,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
626,0.23,375,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
627,0.23,359,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
628,0.23,388,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
629,0.23,397,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
630,0.23,432,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
631,0.23,426,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
632,0.23,371,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
633,0.23,360,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
634,0.23,416,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
635,0.23,410,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
636,0.23,395,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
637,0.23,390,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
638,0.23,428,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
639,0.23,348,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
640,0.23,439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
641,0.23,438,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
642,0.23,365,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
643,0.23,371,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
644,0.23,372,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
645,0.23,391,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
646,0.23,397,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
647,0.23,487,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
648,0.23,496,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
649,0.23,404,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
650,0.23,470,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
651,0.23,477,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
652,0.23,378,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
653,0.23,432,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
654,0.23,432,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
655,0.23,429,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
656,0.23,429,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
657,0.23,412,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
658,0.23,432,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
659,0.23,420,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
660,0.23,415,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
661,0.23,415,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
662,0.23,415,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
663,0.23,421,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
664,0.23,415,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
665,0.23,415,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
666,0.23,542,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
667,0.23,400,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
668,0.23,376,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
669,0.23,376,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
670,0.23,422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
671,0.23,407,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
672,0.23,422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
673,0.23,422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
674,0.23,422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
675,0.23,422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
676,0.23,422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
677,0.23,389,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
678,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
679,0.23,380,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
680,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
681,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
682,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
683,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
684,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
685,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
686,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
687,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
688,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
689,0.23,448,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
690,0.23,391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
691,0.23,463,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
692,0.23,463,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
693,0.23,477,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
694,0.23,463,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
695,0.23,425,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
696,0.23,391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
697,0.23,373,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
698,0.23,389,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
699,0.23,403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
700,0.23,401,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
701,0.23,385,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
702,0.23,384,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
703,0.23,382,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
704,0.23,371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
705,0.23,403,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
706,0.23,374,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
707,0.23,395,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
708,0.23,373,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
709,0.23,412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
710,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
711,0.23,363,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
712,0.23,391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
713,0.23,371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
714,0.23,371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
715,0.23,396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
716,0.23,398,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
717,0.23,422,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
718,0.23,394,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
719,0.23,360,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
720,0.23,396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
721,0.23,400,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
722,0.23,398,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
723,0.23,371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
724,0.23,398,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
725,0.23,407,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
726,0.23,436,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
727,0.23,391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
728,0.23,386,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
729,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
730,0.23,424,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
731,0.23,394,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
732,0.23,430,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
733,0.23,434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
734,0.23,434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
735,0.23,434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
736,0.23,367,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
737,0.23,412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
738,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
739,0.23,407,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
740,0.23,368,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
741,0.23,421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
742,0.23,372,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
743,0.23,369,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
744,0.23,372,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
745,0.23,402,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
746,0.23,370,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
747,0.23,360,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
748,0.23,396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
749,0.23,393,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
750,0.23,421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
751,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
752,0.23,346,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
753,0.23,371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
754,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
755,0.23,399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
756,0.23,396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
757,0.23,374,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
758,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
759,0.23,399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
760,0.23,434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
761,0.23,389,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
762,0.23,374,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
763,0.23,372,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
764,0.23,371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
765,0.23,528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
766,0.23,367,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
767,0.23,390,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
768,0.23,356,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
769,0.23,400,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
770,0.23,399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
771,0.23,391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
772,0.23,396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
773,0.23,407,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
774,0.23,407,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
775,0.23,510,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
776,0.23,491,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
777,0.23,477,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
778,0.23,477,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
779,0.23,401,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
780,0.23,395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
781,0.23,395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
782,0.23,470,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
783,0.23,470,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
784,0.23,414,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
785,0.23,423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
786,0.23,423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
